id,name,type
AaLjh9yMbjuYxJQmQ,IT-Farm,crunchbase
AmFruLqj2vGiTSt3a,Ismaya Group,manualEntry
AngShq83GNXfkjYTi,Gunung Sewu Group,manualEntry
Ba8zy45eWnYNqDsbh,Magnificent Capital (乾彭资本),manualEntry
BpTMERJdkgrAvLy5R,Jason Finger,crunchbase
CJTzNzWp93eSd5iXR,White Unicorn Ventures,crunchbase
CKdypm7yR8irMQn4i,Private Investors,crunchbase
CSXDcBYKdkRrj5xfP,Cradle Seed Ventures,manualEntry
CkH6JFrDkoYz4g3rq,RGAx,manualEntry
Dv3ixNsTBLbzAxZFK,Leader VC (领势投资),manualEntry
EFkkADz24jrNDo9mE,Kal Vepuri,crunchbase
EN72GyBTGxft3jEEy,CM Capital Investments,crunchbase
F2ekExtzMtsoPyFoF,Aureos Capital,manualEntry
FSFomC2vEgvyLrghN,Patrick Berbon,crunchbase
GEKL4g3KSSTaNry3b,Spring Capital (春泉创投),manualEntry
GgA8DFmeSpvovWsQ4,Jaws Ventures,crunchbase
HByHBk4NctAyDCrXq,Silicon Valley Bank,crunchbase
Hkw3bojWKw7bAR9NK,GREE Ventures,crunchbase
JZ9q6pKef6HmehJ29,Investible,crunchbase
KBWc2xqJg43PuWckT,Creandum,crunchbase
KMKGLdja46zBSBeAf,Chord Capital (九弦资本),manualEntry
AGjNimTSkGqavS7et,Meru Capital,crunchbase
ARgceMAcpuRCAgb2i,Five Stars Capital,crunchbase
AeZFNXDmSZrzYL3uk,Mirin Capital,crunchbase
Aee6pW4HYQqrJeFAf,Aber Whitcomb,crunchbase
CBrk4QosHvuFm2odn,LianLuo,crunchbase
CGykqxa3LTPRoN3gC,Privé Holdings,manualEntry
CYsrM5r7KuSaLjk5M,T. Trent Gegax,crunchbase
Cvj43mDZwGSZmjP7v,Austin Ligon,crunchbase
D4SrLrFPd7RCW2DTX,Kingnet (恺英网络),manualEntry
DGNdi5StwicJ4xErn,i Mercury Capital,manualEntry
DSqdiQPsi2JJGkvsy,China Pacific Insurance (中国太平洋保险),crunchbase
DdMZBHiH4CQcqkthN,L'Occitane en Provence,crunchbase
Dqcexe6pEsprYpwky,Atul Nishar,crunchbase
E493BjRjDHfjeqtR2,Caldera Pacific Capital Partners,crunchbase
EbSZHivjqXofWSYK4,Sugon (中科曙光),manualEntry
Ey3x3TAgHTSHcEo8S,Gokul Rajaram,crunchbase
FC9xDE3oA8BYH7F2e,Baillie Gifford,crunchbase
Fia2tdjNwPtSWdLpb,CMG.ASIA,crunchbase
FsM2L8AqbvHY4Mqzc,Paul Pluschkell,crunchbase
FzboibeTAiHLpxrbN,Kuok Khoon Hong,manualEntry
G2swm739suJtc9QRy,Ankur Pansari,crunchbase
Gf27S4Rxf5mryYzZM,Finiti Ventures,crunchbase
Gs3qXNPb7uZQHMiwi,NTT Docomo Ventures,manualEntry
GvJkcQSRodTB6RLjC,Charlie Songhurst,crunchbase
HPJzHdxrvgdBbtfsa,Moo Natavudh,manualEntry
HRc7TpX392DFRbhmL,York Butter Factory,manualEntry
J8QX3CWCZDaKJ28e4,China Culture Industrial Investment Fund (中国文化产业投资基金),manualEntry
JeyXAcsRFahr275hd,Derrick Yip,manualEntry
JhBhWYuxCYvME3qhi,Antoine Blondeau,crunchbase
JtJm493GAT3cyNoGg,Graph Ventures,crunchbase
K27z6DM6CsRpsagSD,David Beyer,crunchbase
K2wHqvw6SeYMhAQmo,Tom Beecroft,crunchbase
K8kPtqqZ6JnYeTeF7,Accel,crunchbase
Khq99RJntYLcbCkrS,Mo Bai Capital (墨白资本),manualEntry
AH7ib3adum5C58ysf,Benchachinda Holding,manualEntry
AigBdzYTzpPqNwydT,Econa AG,manualEntry
BZfEWTrR7KuKm3SNn,Mark Oei,crunchbase
BykZdbmQBSd79P5vy,John Mack,crunchbase
CsdETkSocQYpBt4wR,DW Internet Factory (德沃基金),manualEntry
DARmBn398g729ZPDi,Asiasoft,crunchbase
DEAvgcWN4guem3cfn,Lazena Investment,crunchbase
DhtYQxjMAuwfxQ9Yx,InnoSpace创智空间,manualEntry
DxjqZR5dyjwhNApQq,National University of Singapore (NUS),manualEntry
EAizaAPRzCGyg27WK,Danny Oei Wirianto,crunchbase
EQxqhs8cQpL6HH78e,BlackPine Private Equity Partners,crunchbase
EYAQ8RKDWz7sBC2kC,Yello Mobile,manualEntry
EovgBPs8C6YWY4bkL,Roopa Nath,crunchbase
Ew3QgQc5Nhbbpvrsf,Tracxn labs,crunchbase
FHKrgJprkC99eX4hK,Francis Leung,crunchbase
FKJqQ5FvjSqYd3Mvj,Real Ventures,crunchbase
FfxSC5HadDLDgdzdX,Chryseis Tan,crunchbase
G4fXokEG3iehYg8AG,Future Now Ventures,manualEntry
GE7nAG3e7dxQHGLXE,Allen Linz,crunchbase
GkALBoJDzTZyBuCy6,Sino Fortune,manualEntry
Gzky6W7n65y8twK2G,Concur Technologies,crunchbase
H26Cozc8qawak9RP5,BW Ventures (泽厚资本),manualEntry
Hjf9NJoLfE4u75Asz,Nanjingxinbai (南京新百),manualEntry
Hjiz2rhPPrzBz8Kdd,Elon Musk,crunchbase
HptyzicyCubwfWAjb,Vostok New Ventures,crunchbase
JEKeeFSF3jbPb6jn5,Cradle,crunchbase
JL3cgDrmvfx9uveHv,Pix Vine Capital,crunchbase
JXJ6r7ijBNw4uqYup,Matt Mickiewicz,crunchbase
JkujGxjbBxYMBKr74,Panasonic Corporation,manualEntry
K74z2QMndFoaCz7vT,Idinvest Partners,crunchbase
K9EPy7o9zqYTodQBp,VIR,crunchbase
KY7ryD7T4xyKjjANG,PJC,manualEntry
AF9oxQd7eCXWKzbXG,Howard Finkelstein,crunchbase
APcocMykpJ2GfftTg,Kaijia Investment (凯稼投资),manualEntry
AeWF8K9h9KLwYmHiS,Brian Sugar,crunchbase
AqvkjQ2MCQBX8dMqx,Stuart B Richardson,manualEntry
AwgzKH8hRChp6m7hZ,Kris Gopalakrishnan,crunchbase
BH4Jibse9tLm9rsMS,RRE Ventures,crunchbase
BWt3FMZohi7psAJcM,KK Fund,manualEntry
Buqt6iSdgS8iy53k2,Standard Chartered Bank,crunchbase
BwgwQDydRPPo9AqBH,New World Development Company Limited (香港新世界集团),manualEntry
CAk2ZFFGeNMCC3L9o,Titan Sports (体坛传媒),manualEntry
CSJGzY3j6k3iStSee,Wipro Technologies,crunchbase
CYQx739adeMcwmoCk,Alex Zubillaga,crunchbase
Cgga6qgfAkeEDFtFi,Aspiration Growth,crunchbase
CzMRiLx2daRpRBR66,Highland Capital Partners,crunchbase
DGF4gFh9J5CWgzxr6,Kūn wú jiǔdǐng tóuzī (昆吾九鼎投资),manualEntry
EMvkRynphAhdZZpMv,Zhongrong International Trust,crunchbase
ExABWxscpjjBFWDEt,Yee How Choong,crunchbase
FAHoyKRnzoeszJXZS,Sinovation Ventures,crunchbase
FKymvyRXeMGdCpTYj,MSI (映美传媒),manualEntry
FWex9wNygoqRFgHt3,Asia Plus,crunchbase
FdwWpdPe7BG9HFLD5,Tom Glocer,crunchbase
GJZ7PvhEojJfDphwW,Khailee Ng,crunchbase
Hh6qvFStwFibhDQzj,Harsh Mariwala,crunchbase
JYPr95yFtgRhj4g6T,YeePay (易宝支付),manualEntry
JkQNYXX6bM5JQ9Tj3,ACE & Company,crunchbase
KMN2TtQYXfbTHKNeC,David Kenney,crunchbase
KTnemrbN8H6S7rJ3W,Bezos Expeditions,crunchbase
AQpWnjtveE53SmaFw,General Atlantic,crunchbase
B35MPvroeHrXrhEBB,CSC Group (中科招商),manualEntry
BSTMbvqRLE9yYXavg,Gilbert + Tobin,crunchbase
ByYWqBKgxXw7B7rFb,Singapore Angel Network,crunchbase
C5p3aXmPrdvvoT7C6,twofour54,crunchbase
CFcxZyvqSozFFP9nk,Invention Capital,manualEntry
CNhASmxecCHRem5yi,Joel Neoh,crunchbase
Cd2sYCpTTz9Qasyqt,Vikas Taneja,manualEntry
CoAKDQh7DzpavJM3M,Entrepreneur Venture,crunchbase
Dsf3nRGWzf6ptDwPf,Garry Visontay,crunchbase
DyqWr3jKhdWkuY6Cw,Garry Tan,crunchbase
EJP6CpHBLisviyzXH,Demarest Media,crunchbase
FLYsArhm2HXs8up5j,Hummingbird Ventures,crunchbase
FRM7nZKWFRnYneoZx,Aloke Bajpai,crunchbase
FRRhmuER55iGjPNip,Grand Yangtze Capital (长江国弘投资),manualEntry
G7Zozr3EAmonaSBBn,VantagePoint Capital Partners,crunchbase
Gf3XdLS9KPN7H2CtQ,Walden Venture Capital,crunchbase
Gs4ZyiZQhqouiDCxd,Commercialisation Australia,crunchbase
HcCQJKbS8SKZPQ7r7,UMC Capital,crunchbase
JE5en43TcEm4WMmHp,Tongchuang Jinding Investment Management,crunchbase
JJtMfgEqMfen2S3dd,Jon Barlow,crunchbase
JcAeEFLdaw6xqJT7m,Filtro Private Equity ( Silicon Valley ),crunchbase
Je6pLaR9LBrZCLkGi,Iris Capital,manualEntry
JvR7dsP7TTZLhNMbK,Boon Hwee Koh,crunchbase
JxAXtzqjc9tGhmuHb,Skywood Capital,crunchbase
KPauuB3czZkeyrMiP,Shamrock Capital Advisors,crunchbase
KcAu6aWHx25GjDgLq,Toivo Annus,crunchbase
KfkKPLttPQYL7iQ8P,Contour Venture Partners,crunchbase
KuzKMDzmYh9Bm28nm,Xinhui Niu,crunchbase
ADtKLpW7jdNGMnYkr,Tune Labs,manualEntry
ASHkeNXrcqCwyxHSW,Lone Pine Capital,crunchbase
AWqbRLc399sGdStg8,Pejman Nozad,crunchbase
AdT2DicoMQuqerPSC,Josh Spear,crunchbase
AdhovYc56FtpkdRHq,Spring Singapore,crunchbase
AnKy64Qe73vwjpYiE,Sunsino Ventures Group,crunchbase
AnwQdFGF3XjQGMMKX,iGroup,crunchbase
BLe7CoidywrNBciEx,Innovalley (创新谷),manualEntry
BPcQnowydPtRaTWY3,Deron Quon,manualEntry
BQgcw4SYbaQp6Lgbz,Tinghsin Group,crunchbase
BnxQdrymLFTuj4pLj,Vertex Ventures (祥峰投资),manualEntry
AFnXKkgrPnNLxRTar,Partech Ventures,crunchbase
BpMeux5pDB5H6QNPw,Alex Turnbull,manualEntry
C6CwT58D5G9oAkPMh,Arjun Dhawan,crunchbase
CSNJLXu2DEARZNiEm,AngelVest (天使谷),manualEntry
AkzfPgofC5qmRBotq,Salesforce Ventures,crunchbase
CgXBAePJyzi7Pkeam,Tom Nicholson,crunchbase
Cj6oXMdgACkx8YYQ6,TVS Capital Funds,crunchbase
BGawiSZeACmKFiKed,Max Burger,crunchbase
CpbnRiATMq3rAcqnZ,Saints Capital,crunchbase
CtBC3EW253PsaS2s5,Northen Light Venture Capital (北极光创投),manualEntry
BSu5Q9KvtbYjwP72r,Golden Equator Capital,crunchbase
BW7cr3CX8tzyWkewb,ShunWei (顺为基金),manualEntry
D5sbbYAcNTo7YiEJT,Arbor Ventures,crunchbase
DLqfYpHtBLypM43F8,Yodlee,manualEntry
EXeAPj8FqDmKca3Xi,Linear Venture,manualEntry
BYY3cGvibzjvaryEP,Turner Broadcasting,crunchbase
EmiHXnjgZyJ2yZmnA,Ule,crunchbase
BfFLpFvwLWKvW5iRx,K Venture Group,manualEntry
BqhwbLnvAFpHrTJpt,JL Capital,manualEntry
ErhEsijA9x3Fv5kL5,Catterton Partners,crunchbase
Etm4NKET5NTNY9pWo,Jinqiao Capital,crunchbase
Bzirbo6R2JGDMEzrE,Apex Capital Partners,crunchbase
FQPg8TpB4HEfoysBS,Elliot Stechman,manualEntry
CDDsstrkwJNQrnss7,Banyan Fund (高榕资本),manualEntry
FRSPgamy5g27ytrLX,Yǎ ruì tiānshǐ (雅瑞天使),manualEntry
G447zKH49gFNiMyAj,Grace Beauty Capital,crunchbase
GYRbP7FB5Mydid3PX,Dark Horse Investment,crunchbase
GbYAqL6xrpYDwbzbe,Arocrest Captial,crunchbase
H26MhqD4qFKYLhmox,Thomas Korte,crunchbase
HNrr7LrfpF7KXvR2x,Jinzi China (金字火腿),manualEntry
CHi4787keKkLhhmaR,BlueRun Ventures (蓝驰创投),manualEntry
K8d7HBE7dpbzX7qvn,Tencent (腾讯),manualEntry
CnuauyDh4wWSk55ot,Kickstart Ventures,crunchbase
K96EuH6Heiys3vs9A,Velocity Capital Private Equity,crunchbase
D9tTZimAzpQmcZ6vs,ESSEC Ventures,crunchbase
KANis3sqocnMmNDAY,Robin Yandle,manualEntry
KdKbqNMMPAhWt7aCw,Shanghai Chuanghehui Fund,crunchbase
Dk2kYjxzj6nFmXeoh,Capillary Technologies,crunchbase
AJSxDoiWwhYNyz78a,Freestyle Capital,crunchbase
EH2QXoJL3c7hXCn3n,Carman Chan,manualEntry
AJaamq2xBjHi2aNyH,Morningside Ventures (晨兴资本),manualEntry
EZW5ZNR4eYtEM2woa,Oberlin College Creativity and Leadership Grant,crunchbase
EsAEiG3Df6B6FZybP,YJ Capital,manualEntry
EsyFcrQw4mptkqMgA,Punit K Goyal,crunchbase
APoe3BmYWq67Jz8YB,Verlinvest,crunchbase
F4Pd35LJdwsaKeii4,Reto Wiget,manualEntry
AW3Y6AYTToEMbtviS,Ashton Kutcher,crunchbase
FANSaa5AyAmqW4949,Cher Wang,manualEntry
Aj3FYHGvaxEyJJ7L4,Indosat Ooredoo,manualEntry
FPLyCKvYautyDXMzu,Trent Clews-de Castella,manualEntry
FR2uPxkGPKhCvk4L2,Kemian Wood (科冕木业),manualEntry
B69wsgqSq5mb9pdYf,Reinventure,crunchbase
FRmW85xfhNqCeCXeN,Poornima Vijayashanker,crunchbase
FYpvJpPofabQco8JY,Amphora Ventures (安芙兰创投),manualEntry
Fk5WwwG9PopyXmhyF,Khosla Ventures,crunchbase
B9Pq9326m9vhj4RxH,RuShan VC (如山创投),manualEntry
BXFZgBvC4S4XJXWaM,SparkLabs Global Ventures,crunchbase
Fxn5vmoJMNFQQfFTW,ideki Fujita,manualEntry
GEZQ6ZxEtpoQTyDoX,Sapphire Ventures,crunchbase
BbCrNGRsDmZW8aLmW,Tim Cooper,crunchbase
Gb2aPSK3Gid3SxCjG,Carlton Holdings,crunchbase
BjeimWvmmZq8ietwA,Alps Ventures,crunchbase
GndH6cAPhdf7JeCEC,Benny Girsang,manualEntry
Bku3XXKSr5bphwcaZ,Sony’s So-net,manualEntry
H7opd5Pc9yg96zpHx,Keyland Holdings Group,manualEntry
C7YJyPJtMftqPzfGq,Microsoft,crunchbase
H8bxbYJii3WmHXat5,Taiki Ki,manualEntry
HWgt6yrzAutzhfv5d,Joy Capital,crunchbase
CXuvpq3q3ok8JLLxE,Shangya Fund (尚雅投资),manualEntry
KT4xedbDa2cJXNYMn,BLUBOX.in,manualEntry
CZPc8hGEwSnt87Hm5,Tigris Capital,crunchbase
KnkjrgDxrjBJ2R54p,NTUC Income,manualEntry
Cjhk4L5N95jAN8AZT,Paul Buchheit,crunchbase
KsgB5GWpMohZenH2S,Singapore Press Holdings,crunchbase
E3arGeK5tGonWS5Zt,Felicis Ventures,crunchbase
APZ3jgXEDKyheBzM4,Visa,crunchbase
EFnXiNp5LGNmKnjoY,Brook Adcock,crunchbase
Ai7MgrNaqybAkWmEZ,Cooper McGuire,manualEntry
ESxNyNizQCtKuLYMF,Infoteria Corporation,manualEntry
AvJjMazX6t6zGQYG6,varun,manualEntry
EijdwRbWyfLzifkdM,MindWorks Ventures,crunchbase
AyFxjfgJKTWtgCphp,Jeremy Teo,crunchbase
BdPuSq4tQe3Q9WzpS,Forté Ventures,crunchbase
EvcFSCMD94htXaKTk,Lakala (拉卡拉),manualEntry
BpfRSrb8yJ58ShZiA,Tsing Capital (青云创投),manualEntry
F2dbW4iBm62Edfyab,Double-Safeguard (双安资产),manualEntry
ByMzekdngdiwwWnk2,Mount Venture Capital (川岳投资),manualEntry
FNvSaDFyYbp5PezGE,Prolific Venture Capital,crunchbase
CEqyda4cyuib65LKt,Asian Alliance Investment,manualEntry
CgPLYJDxg64DZGfLf,645 Ventures,crunchbase
CiFbLLqo83Qu8rdag,Sachin Bansal,crunchbase
D3vNdCXPpd8EzwMRy,David Shein,crunchbase
DKdh4Bnn4csoYPNdY,CRCI Capital (崇德投资),manualEntry
FR4CkJBtBm9ycRZLX,NRMA,crunchbase
DR2S4RyNLpAbJyZC4,JLAB,manualEntry
GA9gFke4BM66Hpu9G,Eaton Vance Corp.,crunchbase
GKyeum4mqnRPDDz6X,Globespan Capital Partners,crunchbase
GLp6FC249JdyzBz3Q,Digital Garage,crunchbase
GTbQixtjpqHjqHGjQ,Sanjay Nayar,crunchbase
DRcQ2Bo6wu8ExXPAT,TripAdvisor,manualEntry
GdbSvzaq3Nd2JC8H8,Source Code Capital,crunchbase
DoyEJarhf26iD7cuZ,Infinity Venture Partners,crunchbase
GveJSDBjaQ98wpsCS,newborntown (赤子城SOLO),manualEntry
H8XTC9YyWmtCyGCG6,University of Melbourne,crunchbase
DrPC3SJaxhzWHk5kJ,9C Capital (玖创资本),manualEntry
HuRZbwcLhRmwDz3XT,Kinway Overseas Limited,manualEntry
DsLMpscjDDMCqipNs,Ivan Yeo,crunchbase
Hzt6BKedGqYJKWpYw,zPark Capital / Amino Capital (丰元创投),manualEntry
DuqmjbdE59eMRvhCj,BioVeda Capital,crunchbase
JLhrq2ab3bXNKC5LA,Target Global,crunchbase
E4DWGhQb6jWri3jiS,ChuKong Technologies (触控科技),manualEntry
KWKqZQDQPby5NfekP,Mike Greenfield,crunchbase
Ei5xrZcBnZjAC5Y4m,Inventure Partners,crunchbase
KZECRiWcGoRKgmjPL,Jaarvis Labs,manualEntry
EzqrQ5LsEQ6iAL59S,Atom Ventures (原子创投),manualEntry
KcyiFLmBrJT39wcFD,IvyCap Ventures,crunchbase
G7DmcEG7AfhsatEcD,Dragon Wings Capital (龙翌资本),manualEntry
KieZ6PQn58xKd2vyB,Robert Yap,crunchbase
HAKGwmzCCra64HrcG,Bullpen Capital,crunchbase
AghF3tKJR4GRqkED4,DG Incubation,manualEntry
HaRKGLtYzeLwF3SDk,Hadi Partovi,crunchbase
BGJf37FDfTBREHBSt,Sam Cust,manualEntry
HvGjWiuxbkdcwggNF,Jonathan Price,manualEntry
BLpaTW7nNiZSMw7DR,Shengdawood (升达林业),manualEntry
HveWPYsHXSdmHgy49,Richmond Global Ventures,manualEntry
BZSzAQThMt5jMj2n8,Discovery Communications,manualEntry
Jhw6kGRMaiBy98aXg,SIMAC Capital,crunchbase
BeyWM5aDHn5orSdND,ARCH Venture Partners,manualEntry
JjpPY9jLpaaJw7YKa,Big Bloom Investment,crunchbase
CDpSzEMiCGvaKiKtu,Raffles Venture Partners,crunchbase
KM78BLNBrhAjaJYQe,Yahoo Japan Capital,crunchbase
CbAbya39XfP9H7wTR,Leitmotiv Private Equity,crunchbase
KbPa4FqCLZnYfMxaE,Tokopedia,manualEntry
CgzJcwmnsLfpwX8yu,CDIB Capital,crunchbase
KkSs2SQQJiv7jBg6i,Phanindra Sama,crunchbase
CmNaKvAova3p2qML3,Acorn Capital,crunchbase
AGbSb2oLBwMvbZQAr,Kevin Ng,crunchbase
D2Ct8dXZ9ubJ4uW3f,Jason Weeks,manualEntry
ATojbcGXyWxYNbCQ3,TMS Entertainment,manualEntry
DHYRHpmzfZcdTAs5Z,Abraaj Group,crunchbase
AgtHQP9FLAXu8niL6,Ceyuan Ventures (联创策源),manualEntry
DStucz8SHMFDKEpM9,Index Ventures,crunchbase
DWrXbtjR2bsGnbGcg,IVP (Institutional Venture Partners),crunchbase
AhCdnkmHDknqTweG5,Bevan Clark,crunchbase
Dc4agrihoiWhqqkn8,China Life (中国人寿),manualEntry
Do3zuReTXcwX69dpz,Wingate Group,crunchbase
Ayzm9gDWodNeYC9e5,Dealguru,crunchbase
EXF2minSRpTTPPWXz,Michael Woodward,manualEntry
B2qqcakwkjvQTFkJv,Everbright ReinFore (光大瑞华),manualEntry
F37F46p8rrjugvc8i,Ganesh Krishnan,manualEntry
FCFRBpyXJkWawKAPv,Zhejiang Daily Media (浙报传媒- 东方星空),manualEntry
BDh7KKWcnRFyGjWfB,GRT Capital Partners,crunchbase
FR9SADghPLENaauts,Gideon Lubotzky,manualEntry
BMXJXYwHeCnBJAHAp,Adways,manualEntry
FeMBWixcoCYRPKhAb,QF Capital (启赋资本),manualEntry
BNDk3Bjch8v3mni7d,Teruhide Sato,crunchbase
BZfEicyLX9Nuxi2e2,Get2Volume,crunchbase
GKgkN27gpz8k7t6bM,Jack Abraham,crunchbase
GoNzQjxNztXtd7EJb,SB ISAT,crunchbase
HFqAFfqktZ4d2QmKG,Tony Bickford,manualEntry
JEKBwuk5h4rLjFJsM,Mahindra & Mahindra,crunchbase
JKQEMe6TWXjN7JN8K,DST Communications,crunchbase
BbAH2bXBkwMkSmjHE,Cash Capital (国科嘉和),manualEntry
JbG8uTBTc2azFHTfu,Gordon Crawford,crunchbase
Jki29Y2ctyAnRuGYC,Jens Molbak,crunchbase
K5uHLqZWQDLzueALT,Yan Jin,crunchbase
BpFNXSZkFoE7RcNkL,Adveq,crunchbase
KHE3M5FH6grhHiqvb,AirTree Ventures,crunchbase
BvHd3uuKLGq5hPwoC,Prometheus Capital (普思资本),manualEntry
KJh7H2c98gpQvyBWk,Alex Rainert,crunchbase
KLBF23FWH5csiE3oD,Aprameya Radhakrishna,crunchbase
Kd2N2w8Wnv6s5fhuR,Nextrans,manualEntry
CZtb2sTb6nfiKzG8T,DKSH,manualEntry
Kms3JSjZ4ykaaoxQ2,Don Baer,crunchbase
Cfs5jpPCvuejsL9sA,GSR Ventures,crunchbase
AqcwMEuSxSgYbXodf,Tendence VC (同渡创投),manualEntry
CnKaRtAWXpAfXGgBh,HSBC,manualEntry
B9sNagBn5e3zqqBSq,Lars Hinrichs,crunchbase
Cw4FeuTxwt9TeNS57,George Freney,crunchbase
BYysEGcLeZFyHeRno,Viola Growth,crunchbase
DQXatpfnwE2GoaCaR,Kris Nalamlieng,crunchbase
BvkvG2tnJvJ7ontzf,One Ventures,crunchbase
DgQs9jDb5aCgF6Y9K,Principle Capital (谱润投资),manualEntry
Bz7JNvwpwqbT2xjy4,Carillion Partners,manualEntry
DpS9SoppnTjvLMAQq,BTCS,crunchbase
CL8EEJ8JLnJ8bd4Bh,Pentech Ventures,crunchbase
E7TzxHgLntnnGPSck,Powai Lake Ventures,crunchbase
CQa32YRqCysQuPFtB,Alexander Petrov,crunchbase
EjKP6ZZEiXJC2cavj,Infiniti Accelerator,crunchbase
CS8YjA9atC5MAzzpv,QD Ventures,crunchbase
EtCyQzvKRh3tEi45k,GTI Capital Group,crunchbase
CkyKDbwDPi3u6Km62,Lap Man,crunchbase
FJcku6xfzZobWNpok,Central Exchange,manualEntry
Cyr7ZiWGGwiDrpDpR,Kodiak Venture Partners,crunchbase
D8djmTtFraQvw7qq5,Si Ke Ruì Xin Capital (思科瑞新資本),manualEntry
FMSEmbGET98xr8P8P,Ilko Bosman,crunchbase
DEEgAFpNv8zieo5ou,Khoo Boon Hwee,crunchbase
FzyCXQ5STFdsH3tZz,HanFor (中投汉富 / 汉富控股),manualEntry
DH85usHssvsPmsisv,Gamania,crunchbase
GBHarZM4XAmcqqeZo,Rachel White,manualEntry
DSgKJMjmCQzJ6yuXa,LionRock Capital (Hong Kong),crunchbase
GPz8kgsWyWpppPumy,Tigerlabs,manualEntry
DT79huNDHM3MEde6z,Zhong Hui (众晖资本),manualEntry
GSt6XxBjWXAnHjLGg,WH Cap (唯猎资本),manualEntry
DkPQYu99hq5E2LBnC,Cross Pacific Capital Partners,crunchbase
Gn8Hny5P7L6EThgqa,500 Startups,crunchbase
EqkbvrCw5P3dpjbFL,Diono Nurjadin,manualEntry
F6p8sSnBbJ7R7sxTT,Alongcp Capital Partners (御泓资本),manualEntry
FGZFBBAYW5RPcjhuu,Lingo Ventures,crunchbase
FHGP9A5fKEF5ezZSo,Siegfried Drueker,manualEntry
FJwQheNyu5PeeFBqB,Louis Nauges,crunchbase
FRQuPu59u3XBRC8N3,HATCHER,crunchbase
Fc36Ti7Jih6i5Pie4,Shin Ryoku Trust,crunchbase
FrDyY38XjH8MZogHv,Empire Angels,crunchbase
GJfjexjZuqMiWuHRL,Socialatom Ventures,crunchbase
GKdtwkiwYhpP2BXvo,Jeffery Boyd,crunchbase
H2kzqNn3WqTgYw8B8,SKS Venture,manualEntry
HLKkCWde8Yc8mrzwg,Dian Swastatika Sentosa,crunchbase
HLPbKHC2Ct5m6SEHu,Coatue Management,crunchbase
HhSWD8J2DgmNNxtot,CMB,crunchbase
HkFtWoEseBHxxPjvB,Sun Land Fund (山蓝资本),manualEntry
JFRpC8LQRsc4DfK5t,Serge Kozak,crunchbase
JLsvKNJkNiGZtyrLA,Coent Venture Partners,crunchbase
JbS2tdPETz4AFWpPv,Rising Dragon Singapore,crunchbase
JcR7kokctKdnAnKPc,SXE Ventures,crunchbase
JdBJd3kHcMDvC5s6F,FuLi Investment (复励投资),manualEntry
Gwd6XGKFXHP3esjKg,Andre Eikmeier,crunchbase
KJyemzP4jv2K2BWFT,Ben Ball,crunchbase
AJJD5refkDdZfCiZ8,MNC Media Group,manualEntry
HAKjcJkcAGoH96WtR,Tim Thompson,manualEntry
HFuXwMHmxkizvKcAo,QED Investors,crunchbase
AKJ9D79erNggDr4Mx,Kalends (昆仑万维),manualEntry
HLfAfA6AK3PcaoEyi,Tim Ferriss,manualEntry
AYbQ4kbcYniYM2eBc,Cyan Ta'eed,manualEntry
HXgzg47GoBikXmq5K,Arihant Patni,manualEntry
BLLt8anidy3aLTq3a,Greenwoods Investment (景林投资),manualEntry
Hrngmp6EHqev5Xje3,StartupNation Media Group,crunchbase
JEX6Y9iJ5nrYcxofJ,The Star Accelerator Fund,manualEntry
JMcuxABmCGfftgeks,Samuel Chan,crunchbase
BYJrXDaH8vgzRg8fT,Anirudh Damani,crunchbase
JcQ8CPSSKytqywaz7,Lightspeed Venture Partners,crunchbase
Bh3tnxSb5uM44JLRa,Nextec Strategic Capital,manualEntry
Ji24Cpcr7oKev3Miy,SpesNet,manualEntry
BoaY68LNoXkGroPuw,Scentre Group,crunchbase
Bsd3nASCjbSutD6xH,Yingxiong Entertainment (英雄互娱) ,manualEntry
C4xPMM8G4sNpxHd7R,Sinar Mas Digital Ventures (SMDV),manualEntry
JzZoo4RTHuMvfRHLm,JJ比赛(竞技创投),manualEntry
KACZvBpN9JdyLnYGg,Mohamad Imran,manualEntry
CfRqmXXDJMqPd99B5,Arya Setiadharma,manualEntry
KT5RvoCTEEy2PBT6r,EMC,crunchbase
Ch7G5Bj8oA729KWcR,Steven Roger,manualEntry
ADy9KpXwo92pGEPYD,Ace Investment,manualEntry
CpS8qNucTxHtBfS7w,Sadara Ventures,crunchbase
DDehCGZn6ZDDbS8Kq,Right Side Capital Management,crunchbase
ASQBKe8We8upqCi7G,Zhèng xuān tóuzī (正軒投資),manualEntry
Au8qE7Qvkhrksnh99,Sean Percival,crunchbase
DQHSbmbax3krQJ9Dc,GREE,crunchbase
BBjk5X35Dvirpi23A,China Accelerator,manualEntry
DZyNh7c7aQ6cXf2Az,Alan Gould,crunchbase
BuNuEx4FuxFx45p53,MOX,crunchbase
Dtpxsn2eB5jAZB4zP,Viling Venture Partners,crunchbase
E8Gpa3Li6Wx5hoYyM,Anil Jaggia,crunchbase
CsGa3GLcaGAGzeXJu,Melo7 Tech Partners llc,crunchbase
EEB79CMdugTRRmixD,KH Lim,crunchbase
DsJbFNFsRw3ouPvuF,REA Group,manualEntry
EQmAK8a5YecoRvicd,LongLing Capital (隆领投资),manualEntry
Dtk3nuZ8BTK52iSn4,Constant Innovation,crunchbase
EmNLevad7YqsBEuT7,GGV Capital (纪源资本),manualEntry
EjaoSdd6749tdSZ3E,TechTemple Group,manualEntry
